State Name,,District Name,,Market Name,,Variety,,Group,,Arrivals (Tonnes),,Min Price (Rs./Quintal),,Max Price (Rs./Quintal),,Modal Price (Rs./Quintal),,Reported Date,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,227.00,,1000,,2000,,1400,,29 Jan 2013,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,228.00,,400,,1100,,700,,07 Jul 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,230.00,,450,,1220,,835,,13 Aug 2007,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,232.00,,500,,2200,,1100,,14 Jun 2014,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,234.00,,300,,870,,600,,05 Mar 2014,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,234.00,,1000,,2400,,1600,,22 Apr 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,237.00,,300,,700,,580,,19 Mar 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,237.00,,500,,2700,,1300,,23 Sep 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,238.00,,500,,2200,,1060,,19 Jun 2014,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,242.00,,500,,1650,,870,,22 Jul 2019,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,244.00,,200,,1100,,680,,18 Jan 2019,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,245.00,,350,,950,,850,,11 Aug 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,245.00,,1000,,4300,,2500,,03 Jan 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,247.00,,300,,720,,620,,21 May 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,249.00,,500,,2400,,1400,,27 Feb 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,250.00,,160,,500,,400,,25 Jun 2005,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,250.00,,200,,950,,600,,17 Mar 2009,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,253.00,,800,,2400,,1400,,26 Jun 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,255.00,,800,,1725,,1200,,20 Jan 2009,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,256.00,,300,,1300,,670,,30 May 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Other,,Vegetables,,247.00,,1600,,1700,,1650,,14 Oct 2022,
Karnataka,,Dharwad,,Hubli (Amaragol),,Other,,Vegetables,,261.00,,3300,,3300,,3300,,18 Dec 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Other,,Vegetables,,303.00,,1200,,1700,,1550,,20 Sep 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Other,,Vegetables,,309.00,,1300,,1300,,1300,,08 Mar 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Other,,Vegetables,,946.00,,2500,,3500,,3000,,13 Oct 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,40.00,,700,,1000,,800,,09 Jan 2004,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,43.00,,200,,910,,700,,28 Jul 2008,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,50.00,,160,,360,,290,,02 Mar 2005,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,55.00,,300,,1000,,650,,06 Aug 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,58.00,,600,,1500,,1300,,25 Aug 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,60.00,,200,,390,,330,,14 Feb 2006,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,61.00,,700,,2000,,1400,,20 Jun 2013,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,64.00,,1000,,4700,,2800,,16 Jan 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,65.00,,250,,500,,420,,31 May 2004,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,70.00,,200,,550,,450,,28 Jul 2005,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,70.00,,500,,1100,,800,,20 Mar 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,71.00,,300,,600,,500,,25 Apr 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,80.00,,300,,900,,750,,11 Aug 2008,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,83.00,,800,,3300,,1600,,01 Jul 2024,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,83.00,,1200,,2900,,2250,,01 Aug 2013,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,90.00,,150,,500,,400,,13 Jul 2005,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,90.00,,180,,520,,450,,07 Jul 2005,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,90.00,,200,,470,,415,,16 Feb 2005,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,97.00,,500,,1800,,750,,14 Dec 2022,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,100.00,,200,,400,,300,,21 Feb 2006,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,106.00,,500,,1650,,850,,06 Mar 2015,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,108.00,,200,,550,,450,,02 Sep 2004,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,109.00,,500,,1370,,1170,,31 Aug 2010,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,110.00,,170,,540,,420,,18 Jul 2005,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,110.00,,200,,551,,430,,29 Jun 2005,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,110.00,,350,,1200,,830,,08 Sep 2005,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,110.00,,400,,1120,,760,,08 Aug 2007,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,111.00,,400,,880,,780,,26 Jul 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,112.00,,300,,1000,,880,,28 Jun 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,114.00,,300,,1950,,1100,,20 Jan 2010,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,115.00,,250,,550,,450,,01 Mar 2004,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,120.00,,200,,450,,380,,27 Jun 2006,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,120.00,,200,,500,,350,,21 Feb 2008,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,120.00,,210,,470,,350,,21 Jun 2006,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,120.00,,300,,860,,800,,09 Mar 2007,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,121.00,,800,,2500,,1550,,29 Dec 2009,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,122.00,,300,,880,,780,,24 Jul 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,125.00,,500,,2300,,1700,,10 Mar 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,126.00,,250,,650,,510,,01 Mar 2007,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,128.00,,200,,650,,550,,11 May 2007,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,128.00,,250,,820,,700,,06 Aug 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,130.00,,250,,900,,800,,23 Jul 2010,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,130.00,,300,,1050,,660,,13 Jul 2017,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,130.00,,500,,3500,,1850,,30 Dec 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,132.00,,500,,3300,,1700,,08 Jan 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,180.00,,1500,,2300,,1700,,04 Jul 2013,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,181.00,,300,,1050,,920,,29 Jun 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,181.00,,300,,1300,,775,,01 Jul 2016,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,182.00,,600,,2200,,1200,,27 Aug 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,183.00,,800,,3400,,1850,,11 Jul 2024,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,185.00,,250,,500,,425,,10 Jul 2004,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,190.00,,200,,650,,550,,17 Apr 2009,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,190.00,,500,,850,,700,,20 Jul 2010,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,195.00,,500,,2300,,1400,,31 Dec 2015,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,196.00,,300,,680,,550,,03 Apr 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,198.00,,300,,1800,,850,,08 Feb 2024,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,198.00,,400,,1700,,1000,,12 May 2015,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,198.00,,1000,,5600,,3200,,18 Jan 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,200.00,,500,,1400,,950,,04 Feb 2009,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,200.00,,600,,5000,,2300,,26 Nov 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,201.00,,500,,1200,,850,,23 Mar 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,202.00,,200,,1400,,800,,12 Jan 2010,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,202.00,,300,,950,,625,,17 May 2016,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,202.00,,1000,,3200,,1800,,02 Mar 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,204.00,,300,,880,,600,,28 Feb 2014,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,204.00,,300,,960,,630,,26 Apr 2016,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,205.00,,500,,800,,700,,13 Aug 2008,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,206.00,,3000,,5000,,3500,,19 Aug 2015,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,207.00,,500,,1800,,1050,,21 Jun 2022,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,207.00,,1100,,2800,,1900,,04 Aug 2017,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,210.00,,300,,1200,,750,,18 Aug 2016,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,211.00,,500,,3600,,1550,,03 Jul 2024,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,214.00,,500,,2400,,1150,,26 Oct 2022,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,215.00,,500,,2300,,1150,,21 May 2024,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,216.00,,500,,2050,,1320,,10 Aug 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,220.00,,350,,550,,500,,16 Jun 2008,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,223.00,,200,,1200,,700,,10 Feb 2009,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,223.00,,800,,2600,,1420,,19 Jun 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,225.00,,500,,1800,,1150,,10 Aug 2022,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,225.00,,800,,2000,,1350,,01 Sep 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,227.00,,500,,2200,,1050,,03 Jan 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,227.00,,1500,,3700,,2450,,29 Dec 2017,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,228.00,,700,,2300,,1500,,06 Feb 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,230.00,,200,,570,,500,,04 Sep 2004,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,230.00,,300,,650,,500,,03 Jan 2006,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,230.00,,500,,1800,,950,,11 Dec 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,231.00,,800,,3500,,1700,,10 Jul 2024,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,234.00,,300,,1250,,600,,06 May 2014,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,234.00,,350,,1000,,850,,23 Aug 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,235.00,,300,,650,,550,,15 Apr 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,236.00,,500,,1150,,800,,09 Apr 2013,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,237.00,,500,,1600,,930,,10 Feb 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,240.00,,180,,550,,450,,09 Jul 2005,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,240.00,,250,,780,,600,,22 Mar 2010,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,240.00,,350,,850,,720,,04 Jun 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,171.00,,450,,800,,700,,15 Jul 2008,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,172.00,,400,,980,,670,,20 Jul 2017,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,172.00,,400,,2350,,1140,,30 Dec 2022,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,172.00,,500,,3000,,1550,,07 Feb 2022,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,173.00,,300,,1200,,900,,12 Feb 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,173.00,,350,,800,,680,,30 Jul 2009,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,173.00,,1000,,2080,,1400,,28 Jan 2013,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,175.00,,500,,3500,,1700,,04 Jan 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,178.00,,400,,1420,,1000,,31 Mar 2015,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,179.00,,250,,550,,500,,24 Mar 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,180.00,,400,,550,,480,,07 Jan 2005,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,181.00,,900,,2310,,1360,,01 Jul 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,182.00,,300,,1150,,725,,03 Aug 2016,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,183.00,,300,,800,,550,,20 Feb 2014,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,184.00,,300,,600,,540,,06 May 2009,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,185.00,,400,,1400,,1060,,07 Sep 2010,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,186.00,,300,,600,,520,,18 Apr 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,189.00,,350,,1050,,900,,22 Jul 2008,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,190.00,,1000,,2800,,1800,,27 Aug 2019,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,194.00,,300,,1000,,650,,01 Apr 2016,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,195.00,,600,,2200,,1360,,12 Aug 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,195.00,,2000,,2950,,2200,,19 Jul 2013,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,196.00,,300,,1000,,850,,18 Sep 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,199.00,,300,,1200,,740,,28 Jun 2016,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,200.00,,300,,730,,630,,17 May 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,200.00,,400,,600,,500,,05 Jan 2006,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,200.00,,400,,1700,,730,,13 Dec 2022,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,203.00,,500,,1500,,950,,06 Jul 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,205.00,,500,,785,,650,,04 Sep 2008,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,205.00,,500,,2200,,1000,,19 Dec 2022,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,207.00,,500,,2000,,950,,19 Jul 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,208.00,,300,,1050,,670,,29 Dec 2016,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,209.00,,1000,,4800,,2500,,27 Nov 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,214.00,,600,,1150,,875,,26 Feb 2009,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,215.00,,400,,1000,,650,,16 Jan 2017,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,217.00,,200,,850,,800,,12 Mar 2007,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,219.00,,350,,1350,,750,,20 May 2019,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,219.00,,700,,3500,,1780,,10 Dec 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,220.00,,350,,550,,450,,11 Jan 2005,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,223.00,,500,,1600,,1000,,04 Jun 2022,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,223.00,,600,,1900,,1150,,07 May 2015,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,224.00,,350,,900,,780,,10 Jun 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,227.00,,250,,800,,600,,08 Mar 2019,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,227.00,,400,,920,,820,,08 Jul 2010,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,228.00,,300,,950,,650,,14 Mar 2014,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,228.00,,600,,2250,,1120,,20 Jun 2015,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,230.00,,200,,1000,,660,,01 Feb 2019,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,230.00,,600,,2600,,1100,,13 Sep 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,232.00,,300,,950,,620,,27 Jan 2017,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,232.00,,500,,1100,,800,,15 Mar 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,260.00,,200,,500,,400,,17 Jan 2005,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,260.00,,300,,1300,,700,,07 May 2014,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,261.00,,300,,600,,500,,17 Feb 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,261.00,,300,,1500,,760,,27 May 2019,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,264.00,,300,,870,,550,,03 Mar 2014,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,264.00,,500,,1450,,1250,,07 Sep 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,264.00,,800,,2900,,2200,,25 Dec 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,265.00,,250,,750,,650,,24 Mar 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,267.00,,300,,1000,,650,,18 Jul 2017,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,269.00,,1200,,3200,,2100,,11 Sep 2019,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,270.00,,300,,950,,625,,27 Apr 2016,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,270.00,,300,,1000,,830,,17 Sep 2005,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,271.00,,300,,650,,500,,24 Jan 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,272.00,,400,,1500,,950,,01 Feb 2010,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,272.00,,500,,2100,,1150,,05 Jun 2014,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,272.00,,600,,1900,,1700,,28 Sep 2010,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,273.00,,250,,1300,,830,,02 Mar 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,273.00,,400,,980,,670,,15 Jul 2017,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,276.00,,1000,,4500,,2300,,22 Sep 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,277.00,,150,,670,,570,,23 May 2009,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,277.00,,400,,680,,530,,09 Mar 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,278.00,,800,,2310,,1700,,07 Feb 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,280.00,,200,,500,,410,,23 Sep 2006,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,284.00,,350,,1300,,750,,18 Jun 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,290.00,,400,,1000,,600,,09 May 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,291.00,,1000,,3000,,1500,,06 Oct 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,295.00,,100,,730,,550,,28 Mar 2009,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,295.00,,300,,1050,,675,,03 Mar 2016,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,298.00,,300,,850,,560,,13 Apr 2017,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,300.00,,1000,,3300,,1650,,04 Dec 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,301.00,,300,,1350,,825,,08 Feb 2016,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,302.00,,700,,3000,,1380,,21 Aug 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,304.00,,300,,680,,580,,09 May 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,304.00,,300,,950,,650,,24 Feb 2014,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,307.00,,500,,1000,,700,,10 Apr 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,307.00,,600,,3590,,1800,,20 Jun 2024,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,308.00,,200,,750,,650,,22 May 2010,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,309.00,,500,,1450,,1000,,28 Apr 2015,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,310.00,,300,,650,,530,,04 Apr 2009,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,310.00,,300,,1500,,960,,04 Apr 2022,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,310.00,,500,,2000,,1000,,06 Jun 2014,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,312.00,,300,,700,,600,,16 Mar 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,312.00,,400,,800,,680,,25 Jul 2009,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,318.00,,500,,2000,,1050,,14 Mar 2024,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,318.00,,800,,2400,,1380,,27 Jul 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,320.00,,800,,1700,,1200,,23 Jul 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,321.00,,300,,1300,,850,,11 May 2022,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,328.00,,500,,3200,,1550,,19 Jan 2022,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,331.00,,900,,2500,,1220,,16 Jul 2015,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,336.00,,200,,560,,500,,18 Feb 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,108.00,,500,,1500,,900,,30 May 2013,
