,type,cleaned_message
1585,0,wondering would okay call uncle john let know things nigeria r lt gt dollars 2years sent know strain plan pay back every dime gives every dime expect anything practical something like
1586,0,charges transfer charges withdraw anyhow like
1587,0,dont search love let love find u thats called falling love bcoz u dont force u fall u know smeone hold u bslvyl
1588,0,4 let go bill millers
1589,0,love set soul fire spark flame big rawring flame xoxo
1590,0,somewhr someone surely made 4 u god decided perfect time make u meet dat person till den enjoy ur crushes
1591,0,honeymoon outfit
1592,0,help propose going back tomorrow
1593,1,private 2003 account statement shows 800 unredeemed points call 08719899230 identifier code 41685 expires 071104
1594,0,never blame day ur life good days give u happiness bad days give u experience essential life gods blessings good morning
1595,0,pls confirm time collect cheque
1596,1,registered subscriber yr draw 4 ï½100 gift voucher b entered receipt correct ans next olympics txt ans 80062
1597,1,urgent mobile number awarded ï½2000 prize guaranteed call 09061790121 land line claim 3030 valid 12hrs 150ppm
1598,0,daddy take good care
1599,0,yeah probably still got ta check leo
1600,0,kthen special
1601,0,carlos taking sweet time usual let know patty donewant smoke tell haul ass
1602,0,ok pa nothing problem
1603,0,heard job going wildlife talk tonight u want2come that2worzels wizzle whatever
1604,0,god picked flower dippeditinadew lovingly touched itwhichturnedinto u gifted tomeandsaid friend 4u
1605,0,came hostel
1606,0,ok prob come lunch
1607,0,jus telling u dat b leaving 4 shanghai 21st instead haf time 2 meet cya
1608,0,freezing home yet remember kiss mom morning love think missing yet
1609,0,ready big day tomorrow
1610,0,probably around mu lot
1611,0,645
1612,1,rtking pro video club need help info ringtonekingcouk call 08701237397 must 16 club credits redeemable wwwringtonekingcouk enjoy
1613,0,thnx dude u guys 2nite
1614,0,sef dey laugh meanwhile darling anjie
1615,0,mm food da
1616,0,k makes sense btw carlos difficult guys gon na smoke go pick second batch get gas
1617,0,u download fring app
1618,0,2 oz guy kinda flaky one friend interested picking lt gt worth tonight possible
1619,0,friends u stay fb chat
1620,0,fuck babe miss sooooo much wish sleep bed lonely go sleep dream love
1621,0,living simple loving also simple laughing simple winning tooo simple simple difficult gud nte
1622,1,u secret admirer looking 2 make contact ufind r reveal thinks ur specialcall 09058094599
1623,0,ah well confuses things doesnï½ï½ï½t
1624,1,500 free text msgs text ok 80488 credit account
1625,0,hi dear call urgnt nt know whats problem nt want work problem least tell wating reply
1626,0,dear ok
1627,1,selected stay 1 250 top british hotels nothing holiday worth ï½350 claim call london 02072069400 bx 526 sw73ss
1628,0,yes princess want make happy
1629,0,sounds like many talents would like go dinner date next week
1630,0,going film 2day da 6pm sorry da
1631,0,watching movie already xy wants 2 shop shopping w
1632,0,hello little party animal thought buzz friends grins reminding loved send naughty adoring kiss
1633,0,yesterday going home
1634,1,eerie nokia tones 4u rply tone title 8007 eg tone dracula 8007 titles ghost addamsfa munsters exorcist twilight wwwgetzedcouk pobox36504w45wq 150p
1635,0,come life brought sun shiny warming heart putting constant smile face making feel loved cared
1636,0,shit nt surprised went spent evening french guy met town fooled around bit nt let fuck
1637,1,0a networks allow companies bill sms responsible suppliers
1638,0,great comedy cant stop laughing da
1639,1,freemsg feelin kinda lnly hope u like 2 keep company jst got cam moby wan na c pic txt reply date 82242 msg150p 2rcv hlp 08712317606 stop 82242
1640,0,alright set text man
1641,0,hi keen go kind feel nt go tomo nt mind
1642,0,sleeping nt feeling well
1643,0,u switch fone dammit
1644,0,india take lead
1645,0,ill post l8r class
1646,0,thts wat wright brother fly
1647,0,evening v good somewhat event laden fill nt worry ï½ï½_ head ok throat wrecked see six
1648,0,u laugh really loud u talk spontaneously u dont care others feel u probably dear amp best friends goodevening dear
1649,0,laptop take
1650,0,dont file bag work called mei tell find anything room
1651,0,wan early lei outside wun b home early neva mind
1652,1,ur chance win ï½250 cash every wk txt action 80608 c wwwmovietriviatv custcare 08712405022 1x150pwk
1653,0,bugis juz wat walking home oredi ï½ï½ late reply oso saw top dat like din buy r ï½_
1654,0,wishing family merry x mas happy new year advance
1655,0,7 go ok na
1656,0,yes posted couple pics fb still snow outside waking
1657,0,one good partnership going take lead
1658,1,rgent 2nd attempt contact u u ï½1250 call 09071512433 b4 050703 csbcm4235wc1n3xx callcost 150ppm mobilesvary maxï½7 50
1659,0,yeah class
1660,0,send bec temple na
1661,0,nt coming home class right need work shower
1662,1,hi ur lookin 4 saucy daytime fun wiv busty married woman free next week chat 2 sort time 09099726429 janinexx callsï½1minmobsmorelkpobox177hp51fl
1663,0,mostly like
1664,0,ï½ï½ v fan
1665,0,dunno cos v late n reach inside already ate spageddies lor e gals r laughing lor
1666,0,guess spent last night phasing fourth dimension
1667,0,dad gon na call gets work ask crazy questions
1668,0,yes said
1669,0,hurting n meaningful lines ever compromised everything love
1670,0,lmao nice 1
1671,0,glad see reply
1672,1,urgent trying contact u todays draw shows ï½800 prize guaranteed call 09050001295 land line claim a21 valid 12hrs
1673,1,monthly password wap mobsicom 391784 use wap phone pc
1674,0,nah dub je still buff
1675,0,painful words thought happy toughest thing earth
1676,0,yeah fine ï½6 get ok
1677,0,lol u come ideas
1678,0,many people seems special first sight remain special till last sight maintain till life ends sh jas
1679,0,today song dedicated day song u dedicate send ur valuable frnds first rply
1680,0,okay wait ah
1681,0,lei
1682,0,hi babe u r likely bed im sorry tonight really wan na see u tomorrow call 9 love xxx
1683,0,already squatting new way walking
1684,0,want bold 2 bb torch
1685,0,cramps stopped going back sleep
1686,1,todays vodafone numbers ending 0089 last four digits selected received ï½350 award number matches please call 09063442151 claim ï½350 award
1687,1,free top ringtone sub weekly ringtoneget 1st week freesend subpoly 81618 3 per weekstop sms08718727870
1688,0,nan sonathaya soladha boss
1689,0,bring tat cd forget
1690,1,sunshine quiz wkly q win top sony dvd player u know country algarve txt ansr 82277 ï½150 sp tyrone
1691,0,nt know raping dudes poker
1692,0,weightloss girl friends make loads money ebay something give thanks god
1693,0,gr8 see message r u leaving congrats dear school wat r ur plans
1694,0,ï½ï½ eatin later eatin wif frens lei ï½ï½ going home first
1695,0,finish already yar keep saying mushy embarrassed ok
1696,0,sorry man stash ran dry last night ca nt pick sunday
1697,0,hai priya right doctor said pa
1698,1,free msg sorry service ordered 81303 could delivered sufficient credit please top receive service
1699,0,ok
1700,0,please ask mummy call father
1701,0,come room come house cos house still messy haha
1702,0,lost 10 kilos today
1703,0,taste fish curry p
1704,0,might accidant tookplace somewhere ghodbandar rd traffic moves slovely plz slip amp nt worry
1705,0,yun ahnow ï½_ wkg btw ï½_ go nus sc ï½ï½ wana specialise wad
1706,0,yes one woman man please tell likes dislikes bed
1707,0,test earlier appreciate call tomorrow
1708,0,loverboy keeps coming queen hmmm nt ache speak miss desparately
1709,0,u meet fren dun wan meet ah muz b guy rite
1710,0,promises though nt even gotten dinner yet
1711,0,got back dislikes bed
1712,0,turns stereo love mi phone unknown album
1713,1,hard live 121 chat 60pmin choose girl connect live call 09094646899 cheap chat uk biggest live service vu bcm1896wc1n3xx
1714,0,yeah nt see
1715,0,asking u knw nt may ur frnds classmates
1716,0,sorry earlier putting firesare around talk 9 actually life lol
1717,1,wow boys r back take 2007 uk tour win vip tickets prebook vip club txt club 81303 trackmarque ltd info vipclub4u
1718,0,missionary hook doggy hook standing
1719,0,u better go sleep dun disturb u liao u wake msg lor
1720,0,fighting world easy u either win lose bt fightng some1 close u dificult u lose u lose u win u still lose
1721,0,watching house ï½ï½ï½ entertaining ï½ï½ï½ getting whole hugh laurie thing ï½ï½ï½ even stick ï½ï½ï½ indeed especially stick
1722,0,thought praps meant another one goodo look tomorrow
1723,0,hi jon pete ive bin 2 spain recently hav sum dinero left bill said u ur ï½ï½rents mayb interested hav 12000pes around ï½48 tb james
1724,0,bold 2 lt gt
1725,0,know shall speak lt gt minutes
1726,0,alrite hunny wot u 2 2nite didnt end goin town jus da pub instead jus chillin da mo bedroom love jen xxx
1727,0,went project centre
1728,0,per request maangalyam alaipayuthe set callertune callers press 9 copy friends callertune
1729,0,lol yeah point guess
1730,0,project w frens lor
1731,0,lol well quality aint bad aint complaining
1732,0,k happen tonight
1733,1,hi mandy sullivan calling hotmix fm chosen receive ï½500000 easter prize draw please telephone 09041940223 claim 290305 prize transferred someone else
1734,0,think going finn come
1735,0,tired special
1736,0,come tomorrow di
1737,0,cant pick phone right pls send message
1738,0,k go sleep well take rest
1739,0,u guys never invite anywhere
1740,1,ur going 2 bahamas callfreefone 08081560665 speak live operator claim either bahamas cruise ofï½2000 cash 18only opt txt x 07786200117
1741,0,want please inside outside bedroom
1742,0,ey calm downon theacusations itxt u cos iwana know wotu r doin thewend haventcn u ages ring ur up4 nething satlove j xxx
1743,0,love wine dine lady
1744,1,someone conacted dating service entered phone fancy find call landline 09111030116 pobox12n146tf15
1745,0,iï½ï½m cool ta luv vtired 2 cause doin loads planning wk got social services inspection nursery take care spk sn x
1746,0,know account details ask mom send youmy mom reach
1747,0,think u wrong number
1748,0,feel always happy slowly becomes habit amp finally becomes part life follow happy morning amp happy day
1749,0,b late love mum
1750,0,got mail panren paru
1751,0,thinking chuckin ur red green n black trainners 2 save carryin bac train
1752,0,give one miss number please
1753,0,jus came back fr lunch wif sis u leh
1754,0,schedule next week town weekend
1755,0,really good dhanush rocks
1756,0,lmao ok wont needing u hair anymore
1757,0,miss ya need ya want ya love ya
1758,0,sorry free
1759,0,u ever get song stuck head reason wo nt go away til u listen like 5 times
1760,0,nt yet chikku simple habba hw abt u
1761,0,got ur mail dileepthank muchand look forward lots support less contacts remember one venugopal mentionedtomorrow late shall try come till theregoodnight dear
1762,0,sometimes heart remembrs someone much forgets someone soon bcoz heart like everyone liked ones remembered everytime bslvyl
1763,0,joy father john john name joy father mandan
1764,1,hi 07734396839 ibh customer loyalty offer new nokia6600 mobile ï½10 txtauction txt word start no81151 get 4t
1765,0,hi yijue regarding 3230 textbook intro algorithms second edition selling 50
1766,1,sms auction nokia 7250i get win free auction take part send nokia 86021 hgsuite3422lands roww1jhl 16
1767,0,k want us come
1768,0,little difficult simple way enter place
1769,0,ha us e thing got tv 2 watch u thk 2 go tonight u already haf smth mind
1770,0,dont show far put new pictures facebook
1771,0,watching tv got new job
1772,0,good afternoon sexy buns goes job search wake first thought always love wish fine happy know adore
1773,0,coming whatever want
1774,0,ok chikku 1 favourite song
1775,0,u see posted facebook
1776,1,call freephone 0800 542 0578
1777,1,buy space invaders 4 chance 2 win orig arcade game console press 0 games arcade std wap charge see o2coukgames 4 terms settings purchase
1778,0,7 wonders world 7th 6th ur style 5th ur smile 4th ur personality 3rd ur nature 2nd ur sms 1st ur lovely friendship good morning dear
1779,1,loan purpose ï½500 ï½75000 homeowners tenants welcome previously refused still help call free 0800 1956669 text back help
1780,1,big brother alert computer selected u 10k cash 150 voucher call 09064018838 ntt po box cro1327 18 bt landline cost 150ppm mobiles vary
