selling_price,full_name,year,seller_type,km_driven,fuel_type,transmission_type,mileage,engine,max_power,seats
5.1,Hyundai Xcent 1.2 CRDi SX,2017,Individual,70000,Diesel,Manual,25.4,1186,73.97,5
23.5,Mercedes-Benz E-Class E250 CDI Avantgarde,2015,Dealer,32000,Diesel,Automatic,13,2143,204,5
5.75,Hyundai i20 Sportz 1.2,2017,Dealer,51962,Petrol,Manual,18.6,1197,81.83,5
4.85,Toyota Corolla Altis Diesel D4DG,2011,Dealer,99000,Diesel,Manual,21.43,1364,87.2,5
2.95,Ford Fiesta Titanium 1.5 TDCi,2011,Dealer,84000,Diesel,Manual,23.5,1498,90,5
4.85,Maruti Celerio ZXI AMT Optional,2017,Dealer,18400,Petrol,Automatic,21.63,998,67.04,5
3.35,Maruti Wagon R LXI CNG,2013,Dealer,77000,CNG,Manual,26.6,998,58.16,5
13.81,Mercedes-Benz B Class B180 CDI,2015,Dealer,80000,Diesel,Automatic,14.8,2143,120.7,5
8.5,Mahindra Scorpio S2 9 Seater,2015,Dealer,95006,Diesel,Manual,15.4,2523,75,9
3.5,Skoda Laura 1.8 TSI Ambiente,2011,Individual,72525,Petrol,Manual,13.4,1798,157.8,5
17.5,Toyota Innova Crysta 2016-2020 2.4 ZX MT BSIV,2019,Dealer,12500,Diesel,Manual,13.68,2393,147.8,7
3.1,Ford Figo Diesel Titanium,2012,Dealer,43500,Diesel,Manual,20,1399,68,5
8.5,Ford Ecosport 2015-2021 1.5 Petrol Titanium BSIV,2018,Individual,28015,Petrol,Manual,17,1497,121.31,5
6.5,Toyota Innova 2.5 V Diesel 8-seater,2009,Dealer,125000,Diesel,Manual,12.8,2494,102,8
2.95,Chevrolet Enjoy Petrol LS 7 Seater,2013,Dealer,70000,Petrol,Manual,13.7,1399,98.82,7
4.49,Maruti Ignis 1.2 Delta BSIV,2017,Individual,34000,Petrol,Manual,20.89,1197,81.8,5
2.65,Honda City 1.5 S MT,2011,Dealer,78000,Petrol,Manual,17,1497,118,5
3.54,Volkswagen Polo Petrol Highline 1.2L,2012,Dealer,45710,Petrol,Manual,16.47,1198,73.9,5
6.85,Maruti Swift VDI,2018,Individual,50000,Diesel,Manual,28.4,1248,74,5
2,Hyundai EON Era Plus,2012,Individual,40000,Petrol,Manual,21.1,814,55.2,5
6.75,Mahindra Scorpio BSIV,2020,Individual,15000,Diesel,Manual,15.4,2523,75,7
8.25,Maruti Vitara Brezza ZDi Plus Dual Tone,2016,Dealer,55275,Diesel,Manual,24.3,1248,88.5,5
10.75,Toyota Innova 2.5 EV Diesel PS 7 Seater BSIII,2014,Individual,77000,Diesel,Manual,12.99,2494,100.57,7
7.5,Mahindra Bolero Power Plus ZLX,2020,Individual,40000,Diesel,Manual,16.5,1493,70,7
5.19,Hyundai Grand i10 Sportz,2017,Dealer,67000,Petrol,Manual,18.9,1197,82,5
2.3,Hyundai i10 Sportz,2011,Dealer,63000,Petrol,Manual,20.36,1197,78.9,5
1.95,Tata Nano XT,2016,Dealer,12000,Petrol,Manual,23.9,624,37.48,4
2.35,Ford Figo Diesel EXI,2012,Dealer,69000,Diesel,Manual,20,1399,68,5
7.5,Maruti Swift ZXI Plus,2018,Individual,23000,Petrol,Manual,22,1197,81.8,5
4.95,Maruti Ignis Zeta,2017,Dealer,44827,Petrol,Manual,20.89,1197,81.8,5
1.1,Maruti Wagon R VXI BSIII,2006,Dealer,64659,Petrol,Manual,17.3,1061,64,5
1.75,Maruti Alto LXi BSIII,2010,Dealer,29000,Petrol,Manual,19.7,796,46.3,5
29,Toyota Land Cruiser Prado VX L,2010,Dealer,204983,Diesel,Automatic,11,2982,170.3,7
1.75,Ford Fiesta 1.4 Duratec EXI Limited Edition,2007,Dealer,74500,Petrol,Manual,16.6,1388,68,5
3,Maruti Alto 800 LXI,2016,Dealer,49000,Petrol,Manual,22.74,796,47.3,5
2.95,Renault KWID RXL,2017,Dealer,35500,Petrol,Manual,25.17,799,53.3,5
16,BMW 3 Series 320d Luxury Line,2015,Dealer,74898,Diesel,Automatic,18.88,1995,184,5
2.5,Renault KWID RXL,2016,Individual,35000,Petrol,Manual,25.17,799,53.3,5
4.45,Maruti Swift Dzire VXI,2013,Dealer,37000,Petrol,Manual,19.1,1197,85.8,5
20.9,Audi A4 35 TDI Premium,2017,Dealer,36000,Diesel,Automatic,17.11,1968,174.33,5
4.4,Hyundai Grand i10 Asta,2015,Dealer,40103,Petrol,Manual,18.9,1197,82,5
2.55,Chevrolet Enjoy Petrol LS 8 Seater,2015,Individual,47000,Petrol,Manual,13.7,1399,98.82,8
8.5,Volkswagen Vento 1.2 Highline Plus AT 16 Alloy,2017,Individual,25000,Petrol,Automatic,18.19,1197,103.5,5
10.5,Toyota Innova 2.5 V Diesel 8-seater,2014,Dealer,175645,Diesel,Manual,12.8,2494,102,8
2,Fiat Punto 1.4 Emotion,2010,Individual,70000,Petrol,Manual,14.6,1476.327401,5,5
8.75,Mahindra Scorpio S2 9 Seater,2016,Individual,56000,Diesel,Manual,15.4,2523,75,9
6.75,Toyota Innova 2.5 GX (Diesel) 7 Seater,2011,Dealer,113200,Diesel,Manual,12.99,2494,100.6,7
4.85,Hyundai i20 Magna,2014,Dealer,31847,Petrol,Manual,18.5,1197,80,5
7.99,Maruti Ciaz Zeta,2018,Dealer,31000,Petrol,Manual,20.65,1462,103.25,5
2.5,Maruti Swift VXI,2012,Dealer,66539,Petrol,Manual,18.6,1197,85.8,5
6.5,Volkswagen Polo 2015-2019 GT TSI Sport Edition,2016,Dealer,49000,Petrol,Automatic,17.21,1197,103.5,5
4.75,Mahindra KUV 100 G80 K6 Plus 6Str,2017,Dealer,19838,Petrol,Manual,18.15,1198,82,6
7.25,Hyundai Grand i10 Nios Asta,2020,Dealer,5000,Petrol,Manual,20.7,1197,81.86,5
2.99,Maruti Ritz VDi,2011,Dealer,74500,Diesel,Manual,21.1,1248,73.9,5
2.25,Toyota Corolla H4,2007,Dealer,47100,Petrol,Automatic,11.3,1794,125,5
4.25,Honda Amaze S Diesel,2013,Dealer,119462,Diesel,Manual,24.7,1498,98.63,5
4.5,Renault Scala Diesel RxL,2014,Dealer,60337,Diesel,Manual,21.64,1461,84.8,5
4.85,Maruti Wagon R CNG LXI BSIV,2018,Dealer,32000,CNG,Manual,33.54,998,67.04,5
6.35,Ford Ecosport 1.0 Ecoboost Titanium,2015,Dealer,78000,Petrol,Manual,18.88,999,123.37,5
1.7,Tata Indica LX BSIII,2016,Individual,150000,Diesel,Manual,25,1405,69,5
4.2,Maruti Wagon R AMT VXI,2016,Individual,70000,Petrol,Automatic,20.51,998,67,5
4,Ford Figo 1.5D Titanium MT,2016,Individual,80000,Diesel,Manual,25.83,1498,99,5
8,Mercedes-Benz S-Class S 350 L,2007,Dealer,50000,Petrol,Automatic,10.13,3498,364.9,5
1.8,Tata Venture GX 7 Str,2012,Individual,70000,Diesel,Manual,15.42,1405,70,7
11.25,Honda City i-VTEC CVT V,2019,Dealer,20000,Petrol,Automatic,18,1497,117.6,5
10.7,Volvo S60 D3 Summum,2012,Dealer,50000,Diesel,Automatic,18.5,1985,163,5
6,Toyota Corolla Altis Diesel D4DG,2013,Dealer,170000,Diesel,Manual,21.43,1364,87.2,5
6.25,Maruti Ciaz VDi Plus SHVS,2017,Individual,100000,Diesel,Manual,28.09,1248,88.5,5
9.95,Hyundai Verna CRDi 1.4 EX,2019,Individual,30000,Diesel,Manual,24,1396,88.76,5
2.91,Maruti Alto 800 LXI,2016,Dealer,25603,Petrol,Manual,22.74,796,47.3,5
18.75,Skoda Superb Style 2.0 TDI AT,2016,Dealer,56000,Diesel,Automatic,18.19,1968,174.5,5
4.5,Hyundai i20 2015-2017 Sportz 1.2,2013,Dealer,52891,Petrol,Manual,18.6,1197,81.83,5
3.5,Renault Scala Diesel RxZ,2013,Individual,147000,Diesel,Manual,21.64,1461,84.8,5
3,Hyundai i10 Sportz 1.1L,2014,Dealer,59586,Petrol,Manual,19.81,1086,68.05,5
9.25,Mercedes-Benz C-Class C 250 CDI Elegance,2011,Dealer,59000,Diesel,Automatic,14.94,2143,204,5
8.25,Toyota Innova 2.5 GX (Diesel) 8 Seater,2013,Dealer,135000,Diesel,Manual,12.99,2494,100.6,8
9.7,Hyundai Creta 1.4 CRDi Base,2017,Dealer,61462,Diesel,Manual,21.38,1396,88.7,5
2,Tata Indica DLS,2007,Individual,183000,Diesel,Manual,17.2,1396,53.5,5
3.95,Maruti Swift Dzire LDI,2013,Dealer,52000,Diesel,Manual,28.4,1248,74.02,5
5.7,Skoda Rapid 1.6 MPI Ambition With Alloy Wheel,2016,Dealer,50000,Petrol,Manual,15,1598,103.52,5
3.25,Honda Jazz Active,2011,Dealer,66000,Petrol,Manual,16,1198,90,5
3.1,Hyundai i20 Sportz Diesel,2010,Individual,90000,Diesel,Manual,23,1396,90,5
3.65,Maruti Eeco Smiles 7 Seater Standard,2015,Dealer,59000,Petrol,Manual,15.1,1196,73,7
3.35,Hyundai i10 Sportz AT,2012,Dealer,40000,Petrol,Automatic,16.95,1197,78.9,5
20.7,Mercedes-Benz E-Class E250 CDI Launch Edition,2014,Individual,40000,Diesel,Automatic,13,2143,204,5
3,Chevrolet Beat LS,2016,Individual,35000,Petrol,Manual,18.6,1199,76.8,5
3.5,Tata Manza ELAN Quadrajet BS IV,2011,Individual,90000,Diesel,Manual,21.12,1248,88.8,5
8.75,Mahindra XUV500 AT W6 2WD,2016,Individual,95000,Diesel,Automatic,16,2179,140,7
4.65,Toyota Innova 2.5 V Diesel 7-seater,2008,Dealer,85216,Diesel,Manual,12.8,2494,102,7
2.8,Tata Safari 2005-2017 DICOR 2.2 EX 4x2,2012,Individual,100000,Diesel,Manual,11.57,2179,138.1,7
7,Hyundai Verna 1.6 CRDi SX,2016,Individual,100000,Diesel,Manual,23.9,1582,126.2,5
4.75,Mahindra Scorpio SLX 2.6 Turbo 8 Str,2010,Dealer,97000,Diesel,Manual,10.5,2179,120,7
5.4,Hyundai i20 Magna 1.4 CRDi,2016,Individual,90000,Diesel,Manual,22.54,1396,88.73,5
4.9,Hyundai Grand i10 Sportz,2017,Individual,7000,Petrol,Manual,18.9,1197,82,5
8.3,Maruti Vitara Brezza ZDi Plus,2017,Individual,80000,Diesel,Manual,24.3,1248,88.5,5
5.4,Maruti Swift VDI BSIV,2015,Dealer,56562,Diesel,Manual,25.2,1248,74,5
5.5,Maruti Swift LXI,2018,Individual,25000,Petrol,Manual,22,1197,81.8,5
4.91,Volkswagen Polo 1.2 MPI Highline,2015,Dealer,46000,Petrol,Manual,16.47,1198,74,5
6.11,Maruti Ciaz ZXi,2015,Dealer,36681,Petrol,Manual,20.73,1373,91.1,5
9.25,Hyundai Creta 1.6 VTVT SX Plus,2016,Dealer,80000,Petrol,Manual,13,1591,121.3,5
2.6,Mahindra Bolero SLE,2009,Individual,100000,Diesel,Manual,13.6,2523,63,7
11.51,Toyota Innova 2.5 VX (Diesel) 8 Seater,2015,Dealer,199253,Diesel,Manual,12.99,2494,100.6,8
32,Land Rover Discovery Sport TD4 HSE 7S,2016,Dealer,27690,Diesel,Automatic,12.81,1999,148.31,7
4.25,Tata Safari Storme VX,2013,Individual,120000,Diesel,Manual,14,2179,138.1,7
4.21,Maruti Wagon R VXI,2016,Dealer,22756,Petrol,Manual,21.79,998,67.05,5
11,BMW X1 sDrive 20D xLine,2012,Dealer,100000,Diesel,Automatic,17.05,1476.327401,5,5
4.5,Tata Safari 2005-2017 DICOR 2.2 EX 4x2 BS IV,2013,Dealer,63000,Diesel,Manual,13.93,2179,138.03,7
0.6,Maruti Alto LXi,2006,Individual,80000,Petrol,Manual,19.7,796,46.3,5
4.6,Mahindra Bolero 2011-2019 ZLX BSIII,2014,Individual,86000,Diesel,Manual,15.96,2523,62.1,7
5.25,Skoda Rapid 1.6 MPI Ambition Plus,2015,Dealer,27000,Petrol,Manual,15,1598,103.6,5
7.5,Hyundai i20 2015-2017 Asta 1.4 CRDi,2018,Dealer,55373,Diesel,Manual,22.54,1396,88.73,5
1.25,Tata Indigo GLS,2008,Individual,51000,Petrol,Manual,14.4,1396,65,5
10.5,Maruti S-Cross 2017-2020 Alpha DDiS 200 SH,2018,Dealer,28000,Diesel,Manual,25.1,1248,88.5,5
10.15,Hyundai Creta 1.4 E Plus,2018,Dealer,22000,Diesel,Manual,22.1,1396,88.7,5
16.95,Mercedes-Benz M-Class ML 250 CDI,2013,Dealer,110000,Diesel,Automatic,15.26,2143,203.2,5
7.11,Maruti Ertiga ZDI Plus,2013,Dealer,80000,Diesel,Manual,20.77,1248,88.8,7
4.6,Maruti Swift Dzire Vdi BSIV,2012,Individual,120000,Diesel,Manual,19.3,1248,73.9,5
6.15,Mahindra XUV500 W8 2WD,2012,Dealer,68420,Diesel,Manual,15.1,2179,140,7
5.95,Maruti Swift Dzire VDI,2014,Dealer,63000,Diesel,Manual,23.4,1248,74,5
12.99,Fiat 500 Lounge,2010,Dealer,39000,Diesel,Manual,0,1248,76,4
7.55,Maruti Ciaz Delta 1.5,2018,Dealer,35000,Diesel,Manual,26.32,1498,93.87,5
5.65,Volkswagen CrossPolo 1.5 TDI,2016,Dealer,72815,Diesel,Manual,20.14,1498,88.73,5
45,Mercedes-Benz E-Class Exclusive E 220d,2018,Dealer,15200,Diesel,Automatic,16.1,1950,191.7,5
3.2,Maruti Eeco CNG 5 Seater AC BSIV,2016,Individual,64850,CNG,Manual,21.94,1196,61.7,5
9.45,Mahindra XUV500 W8 2WD,2015,Dealer,51000,Diesel,Manual,15.1,2179,140,7
12.5,BMW X1 sDrive 20D xLine,2012,Dealer,67000,Diesel,Automatic,17.05,1476.327401,5,5
6,Hyundai i20 1.2 Spotz,2017,Dealer,48000,Petrol,Manual,18.6,1197,81.83,5
1.6,Maruti Zen Estilo LXI BSIII,2009,Individual,40000,Petrol,Manual,18.2,998,67.1,5
4.21,Hyundai Verna 1.6 SX,2011,Dealer,58222,Diesel,Manual,22.32,1582,126.32,5
12.49,Toyota Fortuner 4x2 Manual,2012,Dealer,75000,Diesel,Manual,13,2982,168.5,7
1.75,Maruti Alto LXi BSIII,2008,Dealer,30008,Petrol,Manual,19.7,796,46.3,5
8.4,Maruti Baleno Alpha 1.3,2018,Dealer,10398,Diesel,Manual,27.39,1248,74,5
1.75,Maruti Zen Estilo VXI BSIII,2008,Individual,35000,Petrol,Manual,18.2,998,67.1,5
5.5,Maruti Swift Dzire VXI,2016,Individual,90000,Petrol,Manual,20.85,1197,83.14,5
6.25,Mahindra Scorpio 2009-2014 EX 2WD 7S,2013,Dealer,64253,Diesel,Manual,14,2523,75,7
2.85,Nissan Sunny XL,2011,Individual,80000,Petrol,Manual,16.95,1498,97.7,5
4.8,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2017,Individual,30000,Petrol,Manual,18.9,1197,81.86,5
4.85,Hyundai Verna CRDi 1.6 AT EX,2013,Dealer,64308,Diesel,Automatic,18,1582,126.2,5
1.75,Maruti Alto LXi,2010,Dealer,53503,Petrol,Manual,19.7,796,46.3,5
5.75,Hyundai Verna 1.4 CX VTVT,2014,Trustmark Dealer,24835,Petrol,Manual,17.43,1396,105.5,5
3.85,Maruti Swift VDI BSIV,2011,Dealer,42002,Diesel,Manual,17.8,1248,5,5
5,Maruti Swift VXI Optional,2017,Dealer,14000,Petrol,Manual,20.4,1197,81.8,5
2.35,Maruti A Star Lxi,2011,Dealer,48000,Petrol,Manual,19,998,66.1,5
12.5,Mercedes-Benz E-Class E350 Petrol,2011,Dealer,46000,Petrol,Automatic,10.93,3498,272,5
6.7,Honda City V MT,2015,Dealer,48623,Petrol,Manual,17.8,1498,119.35,5
4.9,Maruti Swift VDI,2014,Dealer,96000,Diesel,Manual,28.4,1248,74,5
7.51,Hyundai i20 1.2 Asta Option,2018,Dealer,23000,Petrol,Manual,18.6,1197,81.83,5
5.5,Hyundai Verna 1.6 SX CRDi (O),2012,Dealer,88500,Diesel,Manual,22.32,1582,126.32,5
5.35,Tata Tiago 1.2 Revotron XZA,2017,Dealer,11500,Petrol,Automatic,23.84,1199,83.83,5
6.55,Ford Ecosport 2015-2021 1.5 Ti VCT AT Titanium BSIV,2015,Dealer,29500,Petrol,Automatic,15.63,1499,110.4,5
7.5,Volkswagen Polo 2015-2019 1.5 TDI Highline,2017,Dealer,51952,Diesel,Manual,20.14,1498,88,5
9.5,Maruti S-Cross 2017-2020 Zeta DDiS 200 SH,2018,Dealer,60700,Diesel,Manual,25.1,1248,88.5,5
4,Mahindra Bolero SLX,2010,Individual,90000,Diesel,Manual,13.6,2523,63,7
5.65,Tata Tiago 1.2 Revotron XZ Plus Dual Tone,2018,Dealer,5000,Petrol,Manual,23.84,1199,84,5
1.6,Maruti Alto LX,2011,Dealer,9000,Petrol,Manual,19.7,796,46.3,5
14.75,Audi Q3 2.0 TDI,2013,Dealer,39317,Diesel,Automatic,15.73,1968,174.33,5
3.25,Honda City 1.5 S MT,2010,Dealer,34000,Petrol,Manual,17,1497,118,5
7.5,Hyundai Santa Fe 4x4 AT,2013,Dealer,66000,Diesel,Automatic,11.72,2199,194.3,7
43.5,Volvo XC90 D5 Inscription BSIV,2015,Individual,80000,Diesel,Automatic,17.2,1969,235,7
25.5,Volvo S60 D4 KINETIC,2018,Dealer,10000,Diesel,Automatic,9,1984,181,5
3.85,Hyundai i20 1.2 Magna,2014,Dealer,41000,Petrol,Manual,18.5,1197,80,5
9,Renault Duster 110PS Diesel RxZ,2017,Individual,7489,Diesel,Manual,19.6,1461,108.45,5
8.95,Maruti Ciaz 1.4 AT Alpha,2018,Dealer,41000,Petrol,Automatic,19.12,1373,91.1,5
8.25,Maruti Vitara Brezza ZDi Plus,2016,Dealer,53085,Diesel,Manual,24.3,1248,88.5,5
5.35,Hyundai i20 1.2 Sportz Option,2014,Dealer,44000,Petrol,Manual,17,1197,80,5
2.6,Volkswagen Vento Petrol Comfortline,2011,Dealer,84000,Petrol,Manual,15.04,1598,103.6,5
24.45,Volkswagen Passat 2.0 TDI AT Highline,2018,Dealer,32500,Diesel,Automatic,17.42,1968,175,5
6.95,Volkswagen Polo GT TSI,2017,Dealer,49000,Petrol,Automatic,17.21,1197,103.6,5
21,Mercedes-Benz C-Class C 200 AVANTGARDE,2015,Individual,35000,Petrol,Automatic,14.74,1991,181.04,5
17.5,Toyota Innova Crysta 2016-2020 2.8 GX AT BSIV,2017,Dealer,60100,Diesel,Automatic,11.36,2755,171.5,7
1.45,Maruti Swift VXi BSIV,2006,Dealer,55000,Petrol,Manual,16.1,1197,85,5
4.25,Maruti Ritz LDi,2016,Dealer,76812,Diesel,Manual,21.1,1248,73.9,5
4.35,Maruti Ritz VDi,2015,Dealer,81000,Diesel,Manual,23.2,1248,73.94,5
6.6,Renault Triber RXZ BSIV,2019,Individual,10000,Petrol,Manual,20,999,72,7
10.5,Mercedes-Benz E-Class E250 CDI Elegance,2011,Individual,40000,Diesel,Automatic,14.21,2143,203,5
4.95,Maruti Ertiga VXI,2012,Dealer,90339,Petrol,Manual,16.02,1373,93.7,7
4.95,Hyundai Grand i10 Sportz,2016,Individual,14000,Petrol,Manual,18.9,1197,82,5
0.7,Tata Indica DL BSIII,2007,Individual,70000,Diesel,Manual,17.88,1396,52.8,5
3.25,Skoda Rapid 1.6 MPI Active Plus,2013,Dealer,69000,Petrol,Manual,15,1598,105,5
1.13,Honda City 2017-2020 EXi,2006,Individual,89000,Petrol,Manual,17.7,1497,78,5
8,Mahindra Scorpio S6 Plus 7 Seater,2014,Individual,120000,Diesel,Manual,15.4,2179,120,7
12.45,Hyundai Verna 1.6 CRDI AT SX Option,2018,Dealer,26000,Diesel,Automatic,19.08,1582,126.2,5
16.45,Toyota Fortuner 4X2 AT,2013,Dealer,143000,Petrol,Automatic,0,2694,163.05,7
2.5,Tata Safari 2005-2017 DICOR 2.2 GX 4x2 BS IV,2010,Individual,120000,Diesel,Manual,13.93,2179,138.1,7
5.4,Volkswagen Vento 1.2 TSI Highline AT,2014,Dealer,59200,Petrol,Automatic,16.93,1197,103.2,5
3.5,Maruti Alto K10 VXI Airbag,2018,Individual,35000,Petrol,Manual,23.95,998,67.1,5
4,Volkswagen Passat 2.0 PD DSG,2008,Individual,168877,Diesel,Automatic,14.3,1968,140,5
6.6,Maruti Ertiga ZDI,2013,Individual,197000,Diesel,Manual,20.77,1248,88.8,7
11.5,Mercedes-Benz C-Class 220 CDI AT,2012,Dealer,88000,Diesel,Automatic,14.84,2143,170,5
7,Maruti Baleno Zeta CVT,2017,Dealer,21900,Petrol,Automatic,19.56,1197,81.8,5
4.8,Maruti Swift Dzire LXI,2015,Dealer,43206,Petrol,Manual,20.85,1197,83.14,5
4.79,Volkswagen Polo Petrol Highline 1.2L,2014,Dealer,43000,Petrol,Manual,16.47,1198,73.9,5
1.7,Tata Sumo EX 10/7 Str BSIII,2005,Individual,96000,Diesel,Manual,12.2,1948,68,10
2.5,Tata Indigo LS BSIV,2013,Individual,70000,Diesel,Manual,23.03,1396,69,5
11,Hyundai Creta 1.4 CRDi S,2017,Individual,77000,Diesel,Manual,21.38,1396,88.7,5
11.75,Honda City i-DTEC VX,2018,Individual,27000,Diesel,Manual,25.6,1498,97.9,5
2.99,Hyundai i20 1.4 Asta (AT),2009,Dealer,50250,Petrol,Automatic,15,1396,100,5
4.5,Tata Tiago 1.2 Revotron XZ,2017,Dealer,52532,Petrol,Manual,23.84,1199,84,5
4.45,Toyota Etios Cross 1.2L G,2015,Dealer,23000,Petrol,Manual,18.16,1197,78.8,5
2.28,Hyundai EON LPG Magna Plus,2013,Individual,20000,LPG,Manual,21.1,814,55.2,5
6.25,Hyundai i20 Asta 1.2,2015,Dealer,12000,Petrol,Manual,18.6,1197,81.83,5
4.1,Renault KWID Climber 1.0 MT,2018,Dealer,15235,Petrol,Manual,23.01,999,67,5
2.25,Skoda Fabia 1.4 MPI Elegance,2008,Individual,70000,Petrol,Manual,14.7,1390,85,5
25.5,Audi Q3 2015-2017 30 TDI,2018,Dealer,36000,Diesel,Manual,17.32,1968,138.13,5
5,Hyundai i20 Asta 1.2,2013,Dealer,49000,Petrol,Manual,18.5,1197,82.85,5
25.5,BMW 3 Series GT M Sport Petrol,2017,Dealer,57000,Petrol,Automatic,15.34,1998,248,5
23.5,Toyota Fortuner 4X2 AT,2016,Dealer,34000,Petrol,Automatic,0,2694,163.05,7
6.95,Honda City i VTEC CVT VX,2014,Dealer,39000,Petrol,Automatic,18,1497,117.3,5
3.95,Skoda Rapid 1.6 MPI Ambition With Alloy Wheel,2013,Dealer,30000,Petrol,Manual,15,1598,103.52,5
3,Honda City 1.5 S MT,2010,Dealer,92000,Petrol,Manual,17,1497,118,5
4.95,Hyundai Xcent 1.2 Kappa S Option,2015,Dealer,21800,Petrol,Manual,19.1,1197,81.86,5
1.49,Maruti Swift VXI BSIII,2007,Individual,60000,Petrol,Manual,16.1,1298,88.2,5
8.57,Audi A6 2.7 TDI,2011,Individual,105000,Diesel,Automatic,12.4,2698,179.5,5
7.45,Maruti Swift Dzire AMT ZXI,2018,Dealer,29500,Petrol,Automatic,21.21,1197,81.8,5
3.2,Maruti Alto K10 VXI Airbag,2015,Dealer,17000,Petrol,Manual,23.95,998,67.1,5
3.49,Renault KWID RXT 02 Anniversary Edition,2017,Dealer,20966,Petrol,Manual,25.17,799,53.3,5
6.75,Mahindra XUV500 W8 2WD,2013,Dealer,73000,Diesel,Manual,15.1,2179,140,7
18.5,Toyota Innova Crysta 2016-2020 2.8 GX AT 8S BSIV,2018,Dealer,27000,Diesel,Automatic,11.36,2755,171.5,8
11,Skoda Octavia Elegance 1.9 TDI AT,2014,Dealer,59864,Diesel,Manual,18.7,1896,66,5
5.9,Honda Jazz 1.2 V AT i VTEC,2015,Dealer,31298,Petrol,Automatic,19,1199,88.7,5
20,Mercedes-Benz M-Class ML 350 4Matic,2012,Dealer,58612,Diesel,Automatic,0,2987,165,5
2.75,Renault Pulse Petrol RxZ,2013,Dealer,53000,Petrol,Manual,18.06,1198,74.93,5
8.85,Maruti Ciaz 1.3 Alpha,2017,Dealer,13000,Diesel,Manual,28.09,1248,88.5,5
4.9,Hyundai Verna 1.4 EX,2013,Dealer,59000,Diesel,Manual,23.5,1396,88.7,5
3.71,Hyundai i20 1.2 Asta Option with Sunroof,2010,Dealer,78000,Petrol,Manual,17,1197,80,5
1.69,Ford Figo Petrol Titanium,2010,Dealer,45000,Petrol,Manual,15.6,1196,70,5
7.75,Maruti Ertiga BSIV ZXI Plus,2017,Dealer,39000,Petrol,Manual,17.5,1373,91.1,7
5.3,Hyundai Santro Sportz BSIV,2019,Individual,4800,Petrol,Manual,20.3,1086,68,5
25.75,BMW 5 Series 520d M Sport,2015,Dealer,67000,Diesel,Automatic,18.12,1995,190,5
4.35,Honda Amaze S i-Vtech,2015,Dealer,21000,Petrol,Manual,18,1198,86.7,5
9.96,Toyota Innova 2.5 VX 7 STR,2014,Dealer,115000,Diesel,Manual,12.8,2494,102,7
4.85,Maruti Celerio ZXI AMT BSIV,2017,Dealer,55001,Petrol,Automatic,23.1,998,67.04,5
8.75,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,Dealer,82326,Diesel,Manual,12.99,2494,100.6,7
5.5,Honda Amaze S i-Dtech,2014,Individual,100000,Diesel,Manual,25.8,1498,98.6,5
4.75,Maruti Celerio Green VXI Optional,2017,Dealer,39400,CNG,Manual,31.79,998,58.2,5
6,Hyundai i20 1.2 Magna Executive,2019,Individual,3000,Petrol,Manual,18.6,1197,81.83,5
29,Mercedes-Benz GLA Class 200,2017,Individual,12000,Petrol,Automatic,13.7,1991,183,5
3.5,Renault KWID RXL,2019,Individual,5000,Petrol,Manual,25.17,799,53.3,5
8.25,Honda City i VTEC CVT VX,2016,Trustmark Dealer,56436,Petrol,Automatic,18,1497,117.3,5
4.75,Maruti Wagon R Stingray VXI Optional,2017,Dealer,18000,Petrol,Manual,20.51,998,67.04,5
150,Lamborghini Gallardo Spyder,2013,Dealer,4000,Petrol,Automatic,6.4,5204,560,2
7.5,Mahindra TUV 300 mHAWK100 T8,2017,Individual,50000,Diesel,Manual,18.49,1493,100,7
1.92,Nissan Micra Active XL Petrol,2013,Individual,70000,Petrol,Manual,19.49,1198,67.04,5
110,Jaguar XJ 50 Special Edition,2019,Individual,5400,Diesel,Automatic,14.47,2993,301.73,5
6.4,Maruti Ertiga ZDI,2013,Individual,39000,Diesel,Manual,20.77,1248,88.8,7
3.65,Renault KWID RXT,2018,Dealer,20000,Petrol,Manual,25.17,799,53.3,5
6.5,Ford Aspire 1.5 TDCi Sports Edition,2017,Individual,25000,Diesel,Manual,24.29,1498,99,5
15.25,Audi Q5 2.0 TDI,2013,Dealer,70000,Diesel,Automatic,14.16,1968,174.3,5
6.25,Chevrolet Captiva 2.2 LTZ AWD,2013,Dealer,90000,Diesel,Automatic,12.12,2231,184,7
14,Hyundai Santa Fe 4WD AT,2014,Dealer,85081,Diesel,Automatic,13.01,2199,194.3,7
2.04,Hyundai i20 1.2 Sportz,2010,Individual,220000,Petrol,Manual,17,1197,80,5
1.25,Tata Indica Vista Aura 1.2 Safire,2009,Individual,70000,Petrol,Manual,15.8,1172,65,5
8.9,Mahindra TUV 300 T10 AMT,2018,Dealer,7000,Diesel,Automatic,18.49,1493,100,7
4.35,Hyundai i20 1.4 CRDi Magna,2012,Dealer,66259,Diesel,Manual,21.9,1396,90,5
4.25,Honda Amaze S i-Vtech,2013,Dealer,57239,Petrol,Manual,18,1198,86.7,5
7.15,Honda City i-VTEC SV,2017,Dealer,45000,Petrol,Manual,17.4,1497,117.6,5
5.4,Hyundai Verna 1.6 CRDI,2013,Dealer,65000,Diesel,Manual,22.32,1582,126.3,5
